row ID,row m/z,row retention time,row comment,row number of detected peaks,Hap1_Blank.raw Peak status,Hap1_Blank.raw Peak m/z,Hap1_Blank.raw Peak RT,Hap1_Blank.raw Peak height,Hap1_Blank.raw Peak area,Hap1_Blank.raw Peak charge,Hap1_Blank.raw Peak FWHM,Hap1_Pos_3.raw Peak status,Hap1_Pos_3.raw Peak m/z,Hap1_Pos_3.raw Peak RT,Hap1_Pos_3.raw Peak height,Hap1_Pos_3.raw Peak area,Hap1_Pos_3.raw Peak charge,Hap1_Pos_3.raw Peak FWHM,Hap1_Pos_1.raw Peak status,Hap1_Pos_1.raw Peak m/z,Hap1_Pos_1.raw Peak RT,Hap1_Pos_1.raw Peak height,Hap1_Pos_1.raw Peak area,Hap1_Pos_1.raw Peak charge,Hap1_Pos_1.raw Peak FWHM,Hap1_Pos_2.raw Peak status,Hap1_Pos_2.raw Peak m/z,Hap1_Pos_2.raw Peak RT,Hap1_Pos_2.raw Peak height,Hap1_Pos_2.raw Peak area,Hap1_Pos_2.raw Peak charge,Hap1_Pos_2.raw Peak FWHM,
677,786.5649108886719,8.001786266666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,786.5599670410156,7.9661682,2.415815E7,2.6609909200842068E8,1,0.20635069965822872,ESTIMATED,786.5684204101562,8.0061961,2.657783E7,2.7735709647651744E8,1,0.1323545019225163,DETECTED,786.5663452148438,8.0329945,2.4572302E7,1.761374198264984E8,1,0.07246582897226439,
678,981.8120422363281,20.01233575,,3,ESTIMATED,981.8247985839844,19.809476,117423.0546875,1528765.4989021092,0,0.15320558659155736,DETECTED,981.8077697753906,20.054033,2.4066422E7,2.3884007483822605E8,1,0.14650578066232,DETECTED,981.8078002929688,20.086272,1.8904462E7,1.9275722535842437E8,1,0.15286118926037418,DETECTED,981.8078002929688,20.099562,2.1708038E7,2.223838647688678E8,1,0.15635056084862953,
679,1111.6628824869792,1.2695909333333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1111.6629638671875,1.2588743,2.3995728E7,1.1047537037294735E8,1,0.07039263095709014,DETECTED,1111.662841796875,1.266696,2.035405E7,1.0396959560677701E8,1,0.08395166905400675,DETECTED,1111.662841796875,1.2832025,2.1940722E7,9.316478164370346E7,1,0.06774110926026156,
680,836.6033528645834,7.90938,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,836.6004638671875,7.8802807,2.395079E7,1.74628209278712E8,1,0.11728343110499928,DETECTED,836.6051025390625,7.9007107,2.4997594E7,1.8426232405945176E8,0,0.12753773384566358,DETECTED,836.6044921875,7.9471486,2.0137132E7,1.5241352465308896E8,1,0.12480735703792867,
681,285.33277130126953,5.865726475,,1,ESTIMATED,285.33367919921875,5.6643716,6451.4375,77927.83968771312,0,0.7183670987161594,DETECTED,285.33233642578125,5.9268677,2.3931466E7,1.909914328507107E8,1,0.11682997395467787,ESTIMATED,285.3326416015625,5.911454,2.341921E7,1.9997254500078654E8,0,0.12512608370173783,ESTIMATED,285.3324279785156,5.9602126,2.4815504E7,2.0478068838218626E8,0,0.11936971097009241,
682,806.5623372395834,8.015816833333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,806.5623474121094,8.0082599,2.3915382E7,3.1371024238772225E8,1,0.4040006657563149,DETECTED,806.5624084472656,8.0061961,2.3772372E7,2.9784286647717756E8,0,0.16931430102262102,DETECTED,806.562255859375,8.0329945,2.5025446E7,3.3810950679232717E8,1,0.33294889374433634,
683,967.8315887734223,17.71893475,,3,ESTIMATED,967.8361512362671,17.50007,9152.4521484375,8602.148963905765,0,0.2096857842256128,DETECTED,967.8359375,17.761535,2.3892212E7,4.7451459020166916E8,1,0.2996286773358925,DETECTED,967.8269348144531,17.787629,2.0259814E7,3.7923940445632875E8,1,0.28985451358538583,DETECTED,967.8273315429688,17.826505,2.0492646E7,3.9688806774960035E8,1,0.22873352293270344,
684,782.599619547526,12.044485666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,782.5997924804688,12.008954,2.3891726E7,1.4815250313584194E8,1,0.07979788282127487,DETECTED,782.599853515625,12.030124,2.5632512E7,1.566430138131254E8,1,0.07742974070912645,DETECTED,782.5992126464844,12.094379,2.1068576E7,1.3085643904974915E8,1,0.08191866606535037,
685,664.5817260742188,12.479838333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,664.58154296875,12.453997,2.386072E7,1.2195620141368614E8,1,0.07628969504731131,DETECTED,664.5817260742188,12.470712,2.202221E7,1.1298421590526617E8,1,0.07678270838111878,DETECTED,664.5819091796875,12.514806,2.6184236E7,1.2442994908743313E8,1,0.07183142306705115,
686,790.592987065506,9.3017373,,2,ESTIMATED,790.598785420227,9.254825,14287.490234375,45428.016132031764,0,0.03137556298490374,DETECTED,790.5860595703125,9.2908949,2.3823906E7,1.2880017915751514E8,1,0.08053344878787527,ESTIMATED,790.600341796875,9.3084395,2.6181196E7,1.5045014231322452E8,1,0.07676426998882135,DETECTED,790.5867614746094,9.3527898,2.4291032E7,1.2054890351546268E8,1,0.07832089105829176,
687,979.794319152832,19.37932825,,3,ESTIMATED,979.8034362792969,19.163284,37194.02734375,444247.93947727693,0,0.1229748301285234,DETECTED,979.7918090820312,19.422618,2.3821804E7,2.783963840855543E8,1,0.1622601272490627,DETECTED,979.79150390625,19.461815,1.9427844E7,2.2940886646729165E8,1,0.23008865975717896,DETECTED,979.79052734375,19.469596,2.2698584E7,2.5462832481499752E8,1,0.1564913917329882,
688,806.5607706705729,9.367629666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,806.5587158203125,9.3481345,2.3748016E7,2.281183611420182E8,1,0.12266569855220766,DETECTED,806.5624084472656,9.3631562,2.0321552E7,2.060337570442149E8,1,0.1908369142038424,DETECTED,806.5611877441406,9.3915983,2.385947E7,2.384408022181233E8,1,0.1912958963157596,
689,871.7378133138021,11.807086333333332,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,871.743896484375,11.771273,2.3719546E7,1.0673411084250513E8,1,0.07398751118856417,ESTIMATED,871.7308349609375,11.794224,2.29644E7,1.0772240220850581E8,1,0.07761195038391833,DETECTED,871.7387084960938,11.855762,2.3421094E7,9.039630065365253E7,1,0.05704103751637213,
690,622.6105728149414,13.10835325,,1,ESTIMATED,622.6144409179688,13.001272,32076.7265625,58650.34334211966,0,0.30983730527156084,DETECTED,622.6091613769531,13.097912,2.366494E7,1.214316833421674E8,1,0.08123772772777649,ESTIMATED,622.6093139648438,13.13174,2.460678E7,1.2871324710578604E8,1,0.08520743888990268,ESTIMATED,622.609375,13.202489,2.1006456E7,1.1353257417881373E8,1,0.08834131403654233,
691,694.5231526692709,8.4814334,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,694.5230102539062,8.4612626,2.3516996E7,9.533831163628295E7,1,0.06856565504159562,ESTIMATED,694.52294921875,8.4721738,1.9530662E7,8.726181580963232E7,0,0.07481209841479597,ESTIMATED,694.5234985351562,8.5108638,2.254384E7,8.699203894203995E7,0,0.06487151866219953,
692,893.6927185058594,17.04217475,,3,ESTIMATED,893.7005004882812,16.927861,593419.9375,7451311.567314576,0,0.2698304977646302,DETECTED,893.6919555664062,17.052853,2.3503508E7,4.5117583726950496E8,1,0.3111603631812585,DETECTED,893.69189453125,17.073631,1.9069124E7,3.8204521300406474E8,1,0.5179871416641113,DETECTED,893.6865234375,17.114354,2.1192956E7,4.094264266305487E8,1,0.19119063136545122,
693,835.6628621419271,12.007426,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,835.6635131835938,11.965196,2.3502916E7,1.504503638394372E8,1,0.0927399952438428,DETECTED,835.6629028320312,12.006457,2.2741906E7,1.4680199089504772E8,1,0.09348877562137226,DETECTED,835.6621704101562,12.050625,2.5038944E7,1.4174524344320595E8,1,0.08482928623316432,
694,670.6068878199005,13.24196375,,3,ESTIMATED,670.6070251565552,13.223816,17766.0234375,10462.667097568623,0,0.3487379999999991,DETECTED,670.6067810058594,13.209466,2.3493658E7,1.3238577837157197E8,1,0.08264486910251634,DETECTED,670.6068420410156,13.241728,2.2045848E7,1.2121457348620562E8,1,0.07964112751618835,DETECTED,670.6069030761719,13.292845,2.4645018E7,1.3728606535491648E8,1,0.08055180945639329,
695,832.5723266601562,9.705559333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,832.5706787109375,9.6689684,2.3437332E7,2.862963224289841E8,1,0.19782993449674002,DETECTED,832.5701293945312,9.7086421,2.0381236E7,2.5883556678788307E8,1,0.1605127996794522,DETECTED,832.576171875,9.7390675,2.2213002E7,2.940424320888322E8,1,0.16106328582698026,
696,902.6922709147135,12.000271333333336,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,902.6921997070312,11.965196,2.3429158E7,1.2521186058723927E8,1,0.08089418950155647,DETECTED,902.6915893554688,11.984993,2.2020286E7,1.194545625358389E8,1,0.08941163124903717,DETECTED,902.6930236816406,12.050625,2.1031308E7,1.1618734918777621E8,1,0.0869245721612959,
697,892.6712036247254,11.776473500000002,,2,ESTIMATED,892.668823287964,11.910721,151365.3125,736616.906107481,0,0.3707849505205729,DETECTED,892.6720886230469,11.690517,2.32239E7,1.7682426026760188E8,1,0.09859259966566825,DETECTED,892.6723022460938,11.73329,2.640786E7,1.5551446334444788E8,1,0.08195441618201116,ESTIMATED,892.6716003417969,11.771366,2.3750574E7,1.7965594577153236E8,1,0.08996184695107523,
698,792.6679534912109,12.08661875,,3,ESTIMATED,792.6707763671875,12.038515,25679.0,70335.77773002004,0,0.059559833182063926,DETECTED,792.6670227050781,12.053334,2.3028292E7,1.1459128590881495E8,1,0.07742673607083717,DETECTED,792.6675720214844,12.094443,2.1992688E7,1.1291949321050121E8,1,0.08170413871832949,DETECTED,792.6664428710938,12.160183,2.2394572E7,1.1478300786755086E8,1,0.07981916584983217,
699,332.3290100097656,3.1604310250000003,,3,ESTIMATED,332.33056640625,3.1270525,336032.1875,1765919.0578403666,1,0.398212101011024,DETECTED,332.3284912109375,3.1524037,2.2918236E7,2.6068321386639374E8,1,0.16952182583553022,DETECTED,332.3284912109375,3.1321546,2.4586578E7,2.5352024220992786E8,1,0.1734363977190978,DETECTED,332.3284912109375,3.2301133,2.8073148E7,2.6319704324739927E8,1,0.14539345958064365,
700,876.6782633463541,12.095357333333332,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,876.677734375,12.053334,2.2884382E7,1.2191661027875043E8,1,0.0771728873449522,ESTIMATED,876.6787719726562,12.094443,2.0915728E7,1.1960022410211036E8,1,0.08713209757473095,DETECTED,876.6782836914062,12.138295,2.2592362E7,1.1936119851946574E8,1,0.07746319297168824,
701,907.8422393798828,18.87092775,,1,ESTIMATED,907.8466186523438,18.89979,53764.7734375,454564.43282748776,0,0.3259782938025815,DETECTED,907.8455200195312,18.82838,2.2865342E7,1.8877709357613945E8,1,0.11905782611867366,ESTIMATED,907.8388061523438,18.865329,2.5394434E7,2.0743166713857532E8,0,0.11696382767764035,ESTIMATED,907.8380126953125,18.890212,2.0919834E7,1.8411565764640063E8,0,0.12486962142943625,
702,268.29766845703125,10.30330975,,3,ESTIMATED,268.2974548339844,10.270392,2074.359375,5229.771007232876,0,0.11904097128965141,DETECTED,268.2977294921875,10.294417,2.2830504E7,1.0630225317228153E8,1,0.07943908962547042,DETECTED,268.2977600097656,10.299012,2.940058E7,1.171876746248541E8,1,0.06878451859185475,DETECTED,268.2977294921875,10.349418,2.8365044E7,1.210602300382063E8,1,0.10044323803283817,
703,849.5001424153646,6.991637766666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,849.500244140625,6.9901961,2.28238E7,1.107515491849831E8,1,0.07225625867094365,DETECTED,849.4998168945312,6.9718699,1.9504218E7,1.0264205680498496E8,1,0.07417300716014275,DETECTED,849.5003662109375,7.0128473,2.1222122E7,1.0370074547892818E8,1,0.0715424868644039,
704,965.8200276692709,17.203282,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,965.8198547363281,17.161082,2.2807124E7,3.635502690912329E8,1,0.14328018264189524,DETECTED,965.8201904296875,17.201956,2.2477874E7,3.3156648784697574E8,1,0.12610484304311598,DETECTED,965.8200378417969,17.246808,2.1275682E7,2.453407021206078E8,1,0.13225515987558012,
705,971.7267990112305,17.3764185,,3,ESTIMATED,971.7318115234375,17.506532,14043.4970703125,118326.61424898678,0,0.41772224800536506,DETECTED,971.7232055664062,17.291634,2.2749606E7,3.758340579305784E8,1,0.35644671662402416,DETECTED,971.7249450683594,17.331377,2.1918028E7,3.172076823837146E8,1,0.3350684656062555,DETECTED,971.7272338867188,17.376131,2.1769398E7,3.331299331387725E8,1,0.14874955316845018,
706,864.8312378047943,19.74743275,,3,ESTIMATED,864.8302917953491,19.520034,10126.060546875,10223.421371660668,0,0.016297002877408318,DETECTED,864.8319091796875,19.804316,2.2649822E7,1.5938438608256567E8,1,0.10021392668921791,DETECTED,864.8314514160156,19.816311,1.9601462E7,1.3718432105048287E8,1,0.09990400807135558,DETECTED,864.831298828125,19.84907,2.0873456E7,1.437316718300807E8,1,0.09802185746799807,
707,867.7716267903646,19.121038333333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,867.771484375,19.086684,2.2624626E7,1.8580645343104178E8,1,0.09791920711638014,DETECTED,867.7719116210938,19.124241,1.6500172E7,1.5195229857525072E8,1,0.1136193025153176,DETECTED,867.771484375,19.15219,1.9181276E7,1.6741726020727602E8,1,0.10575924903613654,
708,363.2869338989258,1.4936228500000002,,3,ESTIMATED,363.2887878417969,1.4400739,6370.05810546875,36709.39738859587,0,0.17554857992665385,DETECTED,363.28631591796875,1.5079725,2.2595784E7,1.1854398708302279E8,1,0.09247575280007014,DETECTED,363.2863464355469,1.5151275,2.2279238E7,1.2028800125815201E8,1,0.1124574730398642,DETECTED,363.2862854003906,1.5113175,2.190028E7,1.2936369547666544E8,1,0.10915187803687587,
709,1059.6317952473958,1.8263763333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1059.631591796875,1.8226333,2.2405484E7,9.686554924744712E7,1,0.05801470587488544,DETECTED,1059.6318359375,1.8248363,2.2526152E7,9.309763782505043E7,1,0.05985591380624866,DETECTED,1059.6319580078125,1.8316594,2.572404E7,9.84754375739796E7,1,0.0550156442060028,
710,361.27046966552734,0.8994674850000001,,3,ESTIMATED,361.2701416015625,0.96644428,4358.3095703125,8750.880990413025,0,0.038710433095200836,DETECTED,361.27056884765625,0.86537594,2.2350286E7,7.086490846505535E7,1,0.05190263850655974,DETECTED,361.2705383300781,0.90098928,2.1780244E7,7.282383324706143E7,1,0.04329086556550199,DETECTED,361.2706298828125,0.86506044,1.8161966E7,6.903438361203653E7,1,0.059476456289888735,
711,574.3826904296875,2.5782113333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,574.3827514648438,2.5459114,2.2317366E7,2.0782706635845378E8,1,0.15427702468010684,DETECTED,574.3826904296875,2.5888622,2.114273E7,1.996418244246364E8,1,0.15317036787523275,DETECTED,574.3826293945312,2.5998604,2.1930884E7,2.0840790503768712E8,1,0.15753586447627033,
712,532.336181640625,2.8191478333333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,532.3358764648438,2.7915533,2.2092062E7,1.5426400843546143E8,1,0.09872069866766697,DETECTED,532.3363037109375,2.817221,2.1165056E7,1.5937084872584614E8,1,0.10496356348967772,DETECTED,532.3363647460938,2.8486692,2.281012E7,1.6894307715767854E8,1,0.10195848502437643,
713,912.6127115885416,8.008726566666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,912.61279296875,7.9869891,2.2077176E7,7.11294260693632E7,1,0.05287432310620055,DETECTED,912.6126708984375,8.0061961,2.3507888E7,7.971280974196714E7,1,0.05676544820892904,DETECTED,912.6126708984375,8.0329945,1.979296E7,6.0964447013805844E7,1,0.057657279771700765,
714,706.5657501220703,9.7544018,,3,ESTIMATED,706.5574340820312,9.7830565,105494.9765625,789668.9409078048,0,0.21334172676183094,DETECTED,706.5654907226562,9.7081787,2.205601E7,9.870231750993443E7,1,0.06828308094819491,DETECTED,706.5698852539062,9.7460754,2.3056156E7,9.905419375998239E7,1,0.06799474432219199,DETECTED,706.5701904296875,9.7802966,2.3486564E7,1.0043403768102767E8,1,0.06582482192913197,
715,856.5761337280273,9.579238625,,3,ESTIMATED,856.5839233398438,9.6019585,36902.8984375,233435.46121436075,0,0.14405381002124962,DETECTED,856.568359375,9.5352244,2.2048222E7,9.632677927703527E7,1,0.06828902912338464,DETECTED,856.5766296386719,9.5781314,1.9340716E7,8.634496314977877E7,1,0.07374770521482787,DETECTED,856.5756225585938,9.6016402,1.8807426E7,9.11546919116147E7,1,0.07300650054558133,
716,941.8189392228699,17.7360875,,3,ESTIMATED,941.8191528875732,17.378793,18593.2265625,160178.19787524562,0,0.5138016281245221,DETECTED,941.820068359375,17.824312,2.2026114E7,3.820340479844835E8,1,0.3937179387423839,DETECTED,941.8148803710938,17.851161,2.1765512E7,3.245970723447027E8,1,0.09792714402527736,DETECTED,941.8216552734375,17.890084,2.2549904E7,1.5074392733510768E8,1,0.10091836930471842,
717,506.32066345214844,2.0860822666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,506.3206787109375,2.0826816,2.1945626E7,2.2942911709750694E8,1,0.12790733996480674,DETECTED,506.3205871582031,2.0812846,1.9790472E7,2.2912357215521103E8,1,0.3764956789261371,DETECTED,506.3207244873047,2.0942806,2.0426198E7,2.3422363225059378E8,1,0.26701271794434245,
718,915.6723480288697,16.05861625,,3,ESTIMATED,915.679016138916,16.115362,18030.150390625,167267.596091523,0,0.2795800087860201,DETECTED,915.6693115234375,15.993878,2.1863962E7,2.1161715675494102E8,1,0.1824973493770603,DETECTED,915.66796875,16.045625,1.8623504E7,1.8718585501055133E8,1,0.18971866728328735,DETECTED,915.673095703125,16.0796,1.9064862E7,1.8700671768384928E8,1,0.10751940376482949,
719,824.5494995117188,10.004131166666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,824.549560546875,9.9646895,2.1850686E7,1.4933991782917875E8,1,0.10245075988343544,DETECTED,824.5494384765625,10.002274,2.1580786E7,1.4297998376710996E8,1,0.10108729633359204,ESTIMATED,824.5494995117188,10.04543,2.33453E7,1.4591230163455227E8,0,0.16051144921551241,
720,1024.6692708333333,8.6149377,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1024.6693115234375,8.5849835,2.1846484E7,9.846069980767955E7,1,0.07033097363538943,DETECTED,1024.66943359375,8.6042156,2.868474E7,1.2634823983046134E8,1,0.07069534245100151,DETECTED,1024.6690673828125,8.655614,1.8464046E7,7.915479027926084E7,1,0.0687874222190139,
721,867.6786956787109,16.6616285,,2,ESTIMATED,867.6839599609375,16.464856,275254.125,2005520.6846367077,1,0.19387521605498748,DETECTED,867.6768798828125,16.683181,2.1783798E7,2.714538403088206E8,1,0.17718739256907412,ESTIMATED,867.67724609375,16.732763,1.8818344E7,2.382627542745246E8,1,0.15567897581059142,DETECTED,867.6766967773438,16.765714,2.044529E7,2.449388533465597E8,1,0.23491237675416698,
722,750.5596516927084,8.474878533333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,750.5550537109375,8.441598,2.1773114E7,7.729662499304196E7,1,0.05383917041866226,DETECTED,750.5538330078125,8.4721738,2.033169E7,7.849451266927679E7,1,0.06139942582090363,ESTIMATED,750.570068359375,8.5108638,2.0851744E7,8.003255857081051E7,0,0.0572302074495461,
723,798.5897064208984,11.3221545,,3,ESTIMATED,798.5888366699219,11.489835,64157.55078125,914927.3338307054,0,0.3403982256978093,DETECTED,798.591796875,11.220672,2.17167E7,2.716996829455504E8,0,0.1460016979441896,DETECTED,798.5896301269531,11.264123,2.1493054E7,2.733232621621166E8,1,0.15323783714254802,DETECTED,798.5885620117188,11.313988,2.1956708E7,2.696416935040579E8,1,0.14282559888125235,
724,896.6995340983073,12.791263333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,896.703369140625,12.765099,2.165101E7,1.8726865381684417E8,1,0.10841290478808929,DETECTED,896.6970520019531,12.781888,2.1696782E7,1.855076850594199E8,1,0.10498464589760736,DETECTED,896.6981811523438,12.826803,2.0935198E7,1.8035584566013882E8,1,0.1059551536280221,
725,770.599365234375,11.434278333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,770.5990600585938,11.387302,2.1554164E7,1.2084528111742763E8,1,0.0788303979800542,DETECTED,770.5993957519531,11.430353,1.9320356E7,1.121409598197949E8,1,0.080251377093985,DETECTED,770.5996398925781,11.48518,1.9971746E7,1.1180500980865282E8,1,0.0750476223955765,
726,834.5930887858073,8.562812666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,834.5933227539062,8.5432626,2.1535632E7,1.4272053756220397E8,1,0.10886272700986588,DETECTED,834.5938110351562,8.5507886,2.3456858E7,1.9617147297768444E8,1,0.22358778663058487,DETECTED,834.5921325683594,8.5943868,2.6823614E7,1.5255578316439432E8,0,0.08927374632076734,
727,716.4582901077271,8.081844175,,3,ESTIMATED,716.4594726867676,8.1231612,3758.05859375,4393.346376770503,0,0.04358880067790594,DETECTED,716.4575805664062,8.0473081,2.1530002E7,7.261871691316003E7,1,0.059175760355680396,DETECTED,716.457763671875,8.0645879,1.6727068E7,6.370501903169281E7,1,0.06073288941776234,DETECTED,716.4583435058594,8.0923195,1.9216368E7,7.044317856068668E7,1,0.05968079645212043,
728,862.6221516927084,10.497041333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,862.6246337890625,10.4623,2.1494666E7,1.0441719243233246E8,0,0.07339311509124435,DETECTED,862.62158203125,10.484147,2.2324152E7,1.1804729243118459E8,0,0.07101281860831499,DETECTED,862.6202392578125,10.544677,2.0679972E7,1.217872829532231E8,1,0.07631534583866006,
729,814.5520935058594,9.040828566666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,814.5520629882812,9.000255,2.134219E7,2.1696590139104673E8,1,0.1311759170648923,DETECTED,814.5523376464844,9.0460308,2.0804936E7,2.2925377452393207E8,1,0.1208248562584302,DETECTED,814.5518798828125,9.0761999,1.7574528E7,2.0048669976740083E8,1,0.12339251308184451,
730,1007.830680847168,19.967701499999997,,1,ESTIMATED,1007.839599609375,19.766682,36174.9765625,463471.92104062653,0,0.16630694704249294,DETECTED,1007.8177795410156,20.00769,2.1323144E7,2.038213920384827E8,1,0.11650880039899647,ESTIMATED,1007.8328857421875,20.018943,1.667288E7,1.657886949890805E8,1,0.1259187308238161,ESTIMATED,1007.8324584960938,20.077491,1.8950116E7,1.868843321753137E8,1,0.12418014742782191,
731,740.5521443684896,9.6849121,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,740.5518798828125,9.6479392,2.131407E7,1.2482842622362843E8,1,0.0890001710496886,DETECTED,740.5526428222656,9.686965,2.1695298E7,1.0692744320063786E8,1,0.0754075878922027,DETECTED,740.5519104003906,9.7198321,2.4279048E7,1.258545883607067E8,1,0.08236813429377143,
732,530.282073976593,1.5083515500000002,,3,ESTIMATED,530.283813484497,1.4960053,6081.91357421875,29718.14415141796,0,0.14116546362032256,DETECTED,530.2821044921875,1.4657309,2.13022E7,1.452795604326831E8,0,0.11974527941879853,DETECTED,530.2808227539062,1.5370713,2.2269604E7,1.5179081078822076E8,1,0.12568100027269713,DETECTED,530.2815551757812,1.5345987,2.3297604E7,1.4942712919446054E8,1,0.19936511786623412,
733,625.514414469401,9.2481552,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,625.5142822265625,9.2141052,2.115121E7,1.0832130699875703E8,1,0.0769405796551208,DETECTED,625.5148010253906,9.2562956,1.811638E7,1.038404727424387E8,1,0.0887967331406756,DETECTED,625.51416015625,9.2740648,2.2248614E7,1.202292131664877E8,1,0.08101770299075106,
734,605.5469360351562,9.3349701,,3,ESTIMATED,605.550537109375,9.3913395,8486.3583984375,8238.687558156515,0,0.2181167999999989,DETECTED,605.5457763671875,9.2687407,2.1120004E7,9.579431968973306E7,1,0.07089912948351795,DETECTED,605.5457763671875,9.3270104,2.5893796E7,1.1278825871298769E8,1,0.06607560359240239,DETECTED,605.545654296875,9.3527898,1.9613518E7,8.298765035153115E7,1,0.06786739460296509,
735,706.6771621720123,13.2161345,,3,ESTIMATED,706.6775207583619,13.120499,19473.64453125,19642.99856746534,0,0.03809484325755008,DETECTED,706.6767883300781,13.209466,2.1078932E7,1.185514007774293E8,1,0.08420328166940116,DETECTED,706.6770935058594,13.241728,1.9228312E7,1.0429335104791936E8,1,0.07923740057402107,DETECTED,706.67724609375,13.292845,2.1483756E7,1.1695434454022884E8,1,0.07881948645255932,
736,706.5886027018229,9.165521066666665,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,706.5885009765625,9.139678,2.1018758E7,1.0351911275016831E8,1,0.07608972592201901,ESTIMATED,706.5886840820312,9.1614393,2.1517166E7,9.63123568349962E7,0,0.07919592755565219,ESTIMATED,706.588623046875,9.1954459,2.2687346E7,8.194566975950491E7,0,0.1847014592221825,
737,760.6174011230469,10.6984525,,3,ESTIMATED,760.6212768554688,10.654384,160003.265625,930493.4118356261,0,0.10202923806982689,DETECTED,760.6160888671875,10.679695,2.0979792E7,1.1980392828528029E8,1,0.09577158875658576,DETECTED,760.615966796875,10.7136,2.0378628E7,1.1609204282878464E8,1,0.09330254912818248,DETECTED,760.6162719726562,10.746131,2.130342E7,1.2377446767382447E8,1,0.08537913812241804,
738,761.6204757735443,8.818816925,,3,ESTIMATED,761.622222918396,8.790137,41565.98828125,183866.81427355154,0,0.08763709794519059,DETECTED,761.6196899414062,8.8046443,2.0934116E7,7.906457733589661E7,0,0.07199522635272437,DETECTED,761.6198120117188,8.8184285,2.3805052E7,9.373753378365444E7,1,0.06345063144755514,DETECTED,761.6201782226562,8.8620579,2.6644702E7,8.993551800737649E7,1,0.0533852173283087,
739,852.5798746744791,10.974732666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,852.581298828125,10.937014,2.0920746E7,1.6547301276424706E8,1,0.08716940560928599,DETECTED,852.5791625976562,10.963471,2.0849654E7,1.5096766138408032E8,1,0.07663923852064514,DETECTED,852.5791625976562,11.023713,2.0057194E7,1.6304635108122945E8,1,0.09291978972063397,
740,842.655029296875,11.294218333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,842.6563720703125,11.262301,2.091048E7,1.1267353236643831E8,0,0.07847226510078542,DETECTED,842.6521606445312,11.285209,1.9643498E7,1.0598087562110332E8,1,0.09206911952115426,DETECTED,842.6565551757812,11.335145,1.9814738E7,1.0754034675824083E8,1,0.0817244106470163,
741,441.25781631469727,2.0404626500000003,,3,ESTIMATED,441.2576904296875,1.880116,1245.5572509765625,4141.477883884649,0,0.238365950390099,DETECTED,441.25770568847656,2.0609525,2.0896438E7,2.089148527290661E8,1,0.19807975758710894,DETECTED,441.2576904296875,2.0812846,1.9460768E7,2.1060209086004594E8,1,0.20939000495450522,DETECTED,441.2581787109375,2.1394975,2.8130214E7,2.867951451072129E8,1,0.19492231465435306,
742,644.5933837890625,13.144047,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,644.5957641601562,13.097912,2.0864266E7,1.0578033985855643E8,1,0.08573917373941242,DETECTED,644.5931701660156,13.13174,1.9865692E7,1.0226892631917813E8,1,0.08384455416307723,DETECTED,644.5912170410156,13.202489,1.978332E7,1.0205881674538074E8,1,0.08224644012707572,
743,859.5964152018229,8.774668533333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,859.5964965820312,8.7447691,2.0821942E7,1.8381193207727286E8,1,0.07857418412601014,ESTIMATED,859.596923828125,8.7790659,1.8634586E7,1.8626510888567033E8,0,0.143947505961723,DETECTED,859.5958251953125,8.8001706,2.2250768E7,1.8638848446919975E8,1,0.119461922041733,
